"","x"
"1",0.826089799590617
"2",-0.966090197636965
"3",1.59766584630862
"4",2.28799704025747
"5",-0.637280737158793
"6",1.25227720314335
"7",2.27111616467148
"8",-1.09032409375325
"9",0.158327382006807
"10",1.25155419221848
"11",2.70299255045659
"12",1.23005502509856
"13",0.943024947734251
"14",1.31202664319718
"15",3.01534545770466
"16",0.463476847644681
"17",0.720390324742543
"18",-1.09168040797715
"19",1.12288810083908
"20",2.41171436232572
"21",0.947194649837107
"22",1.06591284832526
"23",1.78455430286512
"24",2.95555892216719
"25",0.867019968118488
"26",1.06959082546945
"27",1.9163445520609
"28",2.4938849335541
"29",3.64105901793402
"30",2.35834690145661
"31",0.930295300602233
"32",2.88935146547603
"33",2.91707146867638
"34",1.01311875856119
"35",1.18597059179108
"36",0.48262815942612
"37",1.77107310715346
"38",1.73183973594987
"39",0.0286661085516178
"40",0.148665157471891
"41",-0.489202172890572
"42",2.38438392510888
"43",2.05839174938179
"44",1.10151424532058
"45",1.78375554611948
"46",2.98651028849795
"47",2.73533332276989
"48",2.07676605630548
"49",1.21732663999694
"50",1.07332617465985
"51",1.83703498366701
"52",-0.513580977091534
"53",0.485297160409933
"54",0.0458589202284889
"55",0.83840441641899
"56",1.37781378414985
"57",1.66847398311987
"58",2.27459314288769
"59",0.568586123800548
"60",-0.177352342282512
"61",1.12940367292698
"62",1.35480047155512
"63",0.313943983996682
"64",1.13092588085325
"65",1.45202778423969
"66",1.22820396968182
"67",3.13606534865056
"68",1.14885014271948
"69",0.0655200159773397
"70",2.34286962220775
"71",2.49500247214976
"72",1.71725132032617
"73",1.32073079192995
"74",1.21747884076229
"75",1.42861388506247
"76",1.41336377261346
"77",1.39429929431753
"78",0.917545771673014
"79",1.70536954740966
"80",0.667514200138801
"81",2.59676639462478
"82",0.320503767491268
"83",0.854136552016551
"84",-0.741049958745276
"85",0.548691149957068
"86",0.865123920826183
"87",-0.0122153527569488
"88",-0.262040624132448
"89",3.05319965188675
"90",1.1624066191934
"91",1.88700385522843
"92",0.262397532170607
"93",2.85358585482308
"94",1.75445592918544
"95",1.64924148035097
"96",-0.599487521386341
"97",3.01378292639501
"98",1.532582987826
"99",0.67008908430422
"100",0.837844010428827
"101",2.04706900395441
"102",0.885945182339254
"103",0.475475787148155
"104",-0.177346740292968
"105",0.65978421376916
"106",0.781119637963352
"107",0.679849532535568
"108",0.462663086396402
"109",2.2974831005162
"110",1.57771682202584
"111",0.75461880153273
"112",1.70716060697831
"113",1.99858019060031
"114",2.53279759480654
"115",1.18919672547002
"116",0.454191969702956
"117",1.133131510833
"118",2.72935310251374
"119",0.801437638802414
"120",1.37000161431635
"121",0.948095465248485
"122",1.1314393125344
"123",1.60132026389955
"124",0.251874741343488
"125",0.304893541432032
"126",1.23965376054757
"127",1.41661160416769
"128",1.61787624074868
"129",-0.0897951081022139
"130",1.15084969642742
"131",1.03303851474046
"132",0.0322143543699625
"133",0.562737561397643
"134",-1.30615169503862
"135",1.72405945157437
"136",0.759166986818007
"137",2.26730643087324
"138",2.63389043042512
"139",1.43454833622814
"140",2.07861542811924
"141",-0.22459466037256
"142",2.04408402856337
"143",0.399686034756533
"144",1.61873517258539
"145",4.74873095711279
"146",1.4655119885441
"147",0.427817460092578
"148",2.60116236645213
"149",1.04185602125237
"150",1.82897951329531
"151",2.48475665891533
"152",0.194001566241411
"153",1.60151259360673
"154",0.777947932301712
"155",-0.468095450164766
"156",2.06421208995655
"157",1.0852016196518
"158",0.563147123721241
"159",1.0281618482253
"160",1.66255298006669
"161",0.91832400426778
"162",2.70892240549823
"163",2.55422859133866
"164",2.14219139886917
"165",2.59946509272854
"166",2.67150650913203
"167",1.10444815175858
"168",2.33606349117714
"169",1.20883737702866
"170",2.23687515374951
"171",3.09516656687122
"172",1.80489163832365
"173",2.00643907483702
"174",2.33257292088221
