"","x"
"1",4.03204704812703
"2",-2.91578684871116
"3",4.19597364756793
"4",1.5182604265413
"5",-0.416192629701794
"6",-0.459329855177093
"7",2.04729721234167
"8",0.632592436229297
"9",2.9675286875027
"10",2.41802317224002
"11",4.19512090420576
"12",1.36368547076034
"13",-0.465536308033696
"14",-2.14172476469162
"15",-0.0258964710937066
"16",-0.774067202491509
"17",2.00515594984483
"18",2.12330454276095
"19",-1.25734269095853
"20",2.84712363745219
"21",2.86363848944255
"22",-0.577820409633209
"23",5.2077409437695
"24",-1.15217512885401
"25",-7.17081402867236
"26",5.03617895002846
"27",2.50994716925454
"28",1.81780170022854
"29",-1.22451259156207
"30",0.345423850316455
"31",3.1385047033865
"32",0.787265811330697
"33",3.47467371452224
"34",-1.90814157295656
"35",0.109426788585096
"36",1.66534266072833
"37",-2.700880009899
"38",-1.05075811843141
"39",-0.620632504642729
"40",1.05308432837186
"41",0.849550410874335
"42",-0.0676393937069451
"43",2.82044194364607
"44",3.78649054002894
"45",-1.36152494757336
"46",0.706763727200802
"47",2.98180380634383
"48",-0.0522899583658609
"49",3.52609646642145
"50",-0.838087981098554
"51",0.189451238234608
"52",-0.0233548023364949
"53",-2.26623403778372
"54",3.95832844375233
"55",-0.701937334851043
"56",-1.42554098298992
"57",-1.3707945117302
"58",-0.389474723940647
"59",0.392709786373313
"60",2.32790495428946
"61",2.21963951958869
"62",7.57960823366575
"63",1.51479206795984
"64",0.443393675826857
"65",0.906930429621207
"66",-2.88756655390718
"67",2.09520074152709
"68",2.33256390378576
"69",0.362527762131257
"70",0.682160581585299
"71",2.60737502780481
"72",-0.717523058106176
"73",-0.34188827954539
"74",0.30453751939888
"75",0.00989875837438525
"76",-0.416152737365844
"77",-2.75653770313223
"78",1.30777648473221
"79",3.02000048488461
"80",-1.90664012783051
"81",0.0798587242099384
"82",-0.648163826572381
"83",2.72865084507503
"84",2.11464830308998
"85",-1.5243647509054
"86",0.0683585448145387
"87",0.796740224296616
"88",0.500614618293074
"89",2.41150683091397
"90",0.0523106607239332
"91",-3.6322661098053
"92",3.04801252182337
"93",0.557401474955419
"94",-2.95810159813386
"95",3.972243344583
"96",3.7864326414412
"97",2.18515709477829
"98",0.174558563163835
"99",1.20844972717788
"100",2.58347559170369
"101",-0.328653273915547
"102",2.12031276582697
"103",1.1824450678272
"104",0.638535089353335
"105",-0.635266823634081
"106",-0.462963452272139
"107",2.29112435750347
"108",1.53651698942141
"109",-2.40492783333337
"110",1.22927928905498
"111",-4.15590394952199
"112",0.25062229455029
"113",2.58958937414886
"114",1.18885114349732
"115",-0.0663239578749582
"116",-1.67169943465259
"117",0.0555407302353155
"118",0.929073041102591
"119",-0.849592843610565
"120",-1.47427981779601
"121",1.92321882154763
"122",-0.566816185371584
"123",-0.781256378589741
"124",6.86458088033884
"125",0.754558606979157
"126",0.0164964795302107
"127",-0.322618753450179
"128",1.93613115658214
"129",3.50708236618727
"130",1.39959146540735
"131",5.08164151671782
"132",0.752020954266701
"133",1.20950566893999
"134",-0.640039006177768
"135",-0.307995112354571
"136",3.17478479075785
"137",2.17064487323422
"138",3.75369039409859
"139",0.766172588328277
"140",1.21634299517387
"141",-0.827652783072029
"142",-0.355733559904025
"143",3.08230900578904
"144",1.68451241541351
"145",-3.31253558707716
"146",-0.391796000448623
"147",0.811367642316181
"148",4.76848447076554
"149",-2.67264738636454
"150",-2.44013105748846
"151",-1.02404912418015
"152",4.55713789948593
"153",0.749968980010044
"154",1.27683727596442
"155",1.59024689350775
"156",2.92205760346466
"157",1.86281634229792
