"","x"
"1",0.486657940540354
"2",0.369608943807947
"3",3.56063579263027
"4",1.55809513572771
"5",0.657707180394504
"6",0.754022188082786
"7",1.52464879248975
"8",3.00040264536685
"9",-0.011119658661273
"10",1.85477101025534
"11",3.65309922467321
"12",3.12084660214825
"13",1.2508809997474
"14",1.02182257219403
"15",0.321373998237576
"16",2.28448091006095
"17",1.3151253291391
"18",0.481637554099099
"19",0.244580609586419
"20",0.538012960550222
"21",4.29466370886134
"22",-0.59657235619163
"23",2.22597034086771
"24",-0.106842877300315
"25",3.19354178555013
"26",1.55404020598801
"27",2.29115652157293
"28",-0.251767910117032
"29",0.318537862342343
"30",0.506439447058843
"31",0.751332654121886
"32",2.619722993148
"33",-0.470374471921923
"34",1.8699891929162
"35",0.0290941298925755
"36",3.15134096550496
"37",0.37380270878323
"38",1.98089281505854
"39",1.75815487769837
"40",0.00948171940700071
"41",-0.251336678334985
"42",3.32369121862558
"43",2.39063954851393
"44",4.35600903101034
"45",1.95049651812179
"46",2.37403405333118
"47",1.92155638477276
"48",3.44350524596958
"49",-0.0466028975050525
"50",1.62346648005682
"51",2.0074976994525
"52",0.332347006289437
"53",3.11044926116732
"54",3.08125278071615
"55",1.7774942525554
"56",2.62021608888221
"57",-1.71626082156603
"58",-2.24346467576425
"59",-0.0665702745972983
"60",-0.0112734765244094
"61",0.110556366737717
"62",0.678753341625929
"63",-0.0882744733743364
"64",2.21877271803239
"65",2.05300906590488
"66",-0.0810240403175557
"67",1.68549950618615
"68",3.47098149011867
"69",1.25425266102841
"70",2.00736196000945
"71",-1.32151610857462
"72",0.114716725096139
"73",0.245649664377958
"74",1.88959083956669
"75",-0.568906257118404
"76",2.47295358408581
"77",-0.443870081067775
"78",0.890025568403906
"79",-0.284740587697557
"80",2.12134966859002
"81",0.205146951252078
"82",2.35011380740138
"83",0.230464849089226
"84",2.6409381320027
"85",-0.0813546378638552
"86",0.978428726958729
"87",-1.67752620352158
"88",1.49455419183532
"89",2.65799425433587
"90",1.58636331494783
"91",0.0674079188796179
"92",2.26958081834011
"93",0.140781929319958
"94",1.83966665423181
"95",1.36533192581981
"96",1.82319054723941
"97",1.44145584692252
"98",-1.57231257030887
"99",1.78425515258692
"100",2.69299193797751
"101",0.941383399809583
"102",2.62463437588977
"103",-0.481984524711244
"104",1.28175357901058
"105",1.7838897112371
"106",3.23902115973202
"107",-1.07417709892748
"108",-0.553008647692079
"109",2.91613768400339
"110",-0.267152737914216
"111",1.64501096958346
"112",-0.263880858588045
"113",0.563240487072927
"114",0.709923606900361
"115",0.590880560324187
"116",0.316145315732305
"117",0.936658124712188
"118",0.365611864169244
"119",1.14352259452915
"120",1.02892641931456
"121",1.43100633505586
"122",0.847019169466834
"123",2.06356976903188
"124",0.764763776089654
"125",1.87921238942748
"126",2.67899981743517
"127",-1.36409612065093
"128",0.771834865725043
"129",-0.416836262947387
"130",0.989011514659773
