"","river","timestep","sa_m2","FCO2_obs","FCO2_BIKER","FCO2_BIKER_low","FCO2_BIKER_high","FCO2_raymond2012","FCO2_raymond2013","FCO2_brinkerhoff2019","FCO2_brinkerhoff2019_low","FCO2_brinkerhoff2019_high"
"1","SeineUpstream",1,119020641.360679,169.029295302539,225.761967194495,212.809751260146,239.241830678359,163.063218548342,183.037298703938,204.090973071985,102.572928886112,295.755335296781
"2","SeineUpstream",2,119020641.360679,211.775656021207,356.174950081999,292.676265311014,430.676956860004,206.212790905202,231.122578655653,257.732770027578,124.178421232497,377.687614766236
"3","SeineUpstream",3,119020641.360679,273.077312094914,430.945806352403,352.144218913265,521.555625356665,268.350532969516,300.260903331474,334.889327769251,152.857438340389,497.253830541924
"4","SeineUpstream",4,119020641.360679,222.1456246631,376.859524089087,308.821143569376,457.633999408613,215.939436911757,242.089164309886,269.958194520248,131.110059212652,394.793772646621
"5","SeineUpstream",5,119020641.360679,390.986624358569,622.572011807448,507.99380549994,756.446746690137,384.722027115935,430.504297596844,480.108488453461,219.419559396414,712.668056074665
"6","SeineUpstream",6,119020641.360679,364.24032263898,679.197578177584,555.644570060426,823.43072660383,347.445424539426,390.575429482452,435.501741320973,227.157597091571,624.477048045725
"7","SeineUpstream",7,119020641.360679,420.000228865716,737.107671758679,600.680435859554,894.298294524518,405.321989003457,454.821202536697,507.20863730297,252.512777081407,736.91582740935
"8","SeineUpstream",8,119020641.360679,654.239466679141,1211.55161825818,990.854228089353,1462.25127717358,625.182668088165,702.826629377485,783.550937828055,409.522951696829,1122.88666722119
"9","SeineUpstream",9,119020641.360679,943.559198117777,1612.48504206579,1309.95580638035,1957.44085599577,915.44298821249,1026.61405329729,1144.80113722229,560.736570898046,1670.48612584398
"10","SeineUpstream",10,119020641.360679,932.098017709403,1888.478913884,1531.76457368169,2295.38486622297,876.623272254561,987.764141214582,1101.0576879727,605.439808703037,1553.38224127907
"11","SeineUpstream",11,119020641.360679,1126.4152425352,1993.46146396379,1620.65196754159,2420.4577105539,1083.72274163226,1216.65567168806,1356.70847018633,685.634115347145,1963.06022226837
"12","SeineUpstream",12,119020641.360679,1473.36583146734,4446.64796960339,3620.66563023814,5371.85554955945,1260.59137635427,1441.97111100515,1602.94606121084,1084.84318177587,2085.21094543977
"13","SeineUpstream",13,119020641.360679,903.949765321691,2133.18036339492,1743.21302465312,2597.1313769546,823.682838097447,933.119656877742,1039.21331817454,627.269644514406,1418.93466786676
"14","SeineUpstream",14,119020641.360679,1662.37717226648,4362.06115628244,3564.43967040732,5278.6776331726,1478.49167707599,1681.30115144197,1871.21311221684,1188.94635509596,2503.13111492151
"15","SeineUpstream",15,119020641.360679,2160.94626146395,6579.86172788525,5393.34317429098,7948.95903387333,1843.54607246079,2109.67129110374,2345.03077892386,1592.47250793712,3045.68847292015
"16","SeineUpstream",16,119020641.360679,1854.6567219139,5376.94903098845,4386.45484548756,6513.11036806032,1592.70097665427,1820.29585427074,2023.87830201747,1360.04222039371,2641.49800988019
"17","SeineUpstream",17,119020641.360679,1363.87863329267,3405.26964272187,2778.17645186032,4124.93802274297,1230.17000122994,1396.24309116529,1554.44718929083,962.381075614363,2101.53131293708
"18","SeineUpstream",18,119020641.360679,952.434176389838,2122.73351389081,1740.16170300429,2560.26785070804,876.127166443357,990.787195219827,1103.80505961791,648.761867808443,1522.1257877121
"19","SeineUpstream",19,119020641.360679,763.726955139696,1861.96345356203,1526.28303965616,2247.87453145288,689.582247778131,782.277625800854,871.042346228792,536.1874644892,1180.2904020059
"20","SeineUpstream",20,119020641.360679,705.174300192425,1427.32492035444,1168.4811730907,1725.84799507317,662.09331715891,746.409742149799,831.887700189156,461.98047354998,1169.86135102937
"21","SeineUpstream",21,119020641.360679,461.674618139818,859.938762798131,700.050883754654,1043.58728581731,439.827795736473,494.530638805232,551.355759937232,289.904697984788,788.726781333711
"22","SeineUpstream",22,119020641.360679,153.00640911763,256.584930384878,208.63700483644,311.235436606046,148.564492651085,166.55659267287,185.737473787183,90.3795415940215,271.492455469216
"23","SeineUpstream",23,119020641.360679,213.296091160534,348.644489440061,283.92086632493,420.356631143481,208.173613874028,233.198814832006,260.064337002162,123.513017422284,382.486271581375
"24","SeineUpstream",24,119020641.360679,235.700131687146,387.803238436116,317.499053668856,469.206715523751,229.70018224948,257.372664583083,287.011581700613,137.365799794788,421.304373168978
"25","SeineUpstream",25,119020641.360679,358.910589440209,599.488718072013,491.616660492893,721.66371210495,348.50645520605,390.490417925375,435.529759064609,209.241054910209,638.701454592899
"26","SeineUpstream",26,119020641.360679,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","SeineUpstream",27,119020641.360679,NA,NA,NA,NA,NA,NA,NA,NA,NA
