"","x"
"1",0.867255098619844
"2",3.98227219817696
"3",2.84945712228767
"4",2.23253289854467
"5",2.30517279940926
"6",2.44867734291212
"7",2.19102566322826
"8",2.87638804669747
"9",2.69993169768914
"10",2.54377569819951
"11",3.1397968528426
"12",3.31043510126501
"13",1.99303903145762
"14",2.22713959432413
"15",1.4263939591051
"16",1.78183118212614
"17",2.9400642709435
"18",2.66070964237
"19",2.78642465907181
"20",3.48986212251145
"21",4.42307674165927
"22",3.18050140935349
"23",2.51169831876629
"24",2.25209536323365
"25",2.19547996893811
"26",1.93490925670407
"27",3.72122417324222
"28",1.83356585134347
"29",2.26883984568419
"30",2.73546744750365
"31",3.54028751685811
"32",2.03591201419373
"33",1.72385707235676
"34",1.45724574889581
"35",2.61897166372053
"36",2.46869448666655
"37",1.4103833901109
"38",2.26807400895014
"39",4.10942915281759
"40",2.98495838031031
"41",2.16674715315995
"42",3.82055442199202
"43",3.55623271471575
"44",2.26673576972042
"45",3.51278751677063
"46",3.26258912633769
"47",2.62247247255453
"48",2.71776517915646
"49",0.195505974952543
"50",2.39578331839504
"51",3.57737376540535
"52",3.51746490111048
"53",1.53062468432158
"54",2.85076701161377
"55",1.07503548022487
"56",3.06838475497995
"57",1.99394906463986
"58",2.10653634156295
"59",3.01740085521599
"60",2.40639357725434
"61",2.78857421707142
"62",2.67773554302489
"63",2.44749416955384
"64",3.0244674677368
"65",3.57483456048527
"66",2.55027208081778
"67",2.24887906898421
"68",2.26364182062692
"69",1.17714120887842
"70",3.39178013505965
"71",2.12209119216348
"72",2.80134633230007
"73",1.87950898429306
"74",3.06951677113504
"75",1.95263939964642
"76",2.83063132338256
"77",3.14093819997793
"78",2.0766606619582
"79",2.73166558516068
"80",4.44158790058321
"81",2.69804418818308
"82",3.06977210182441
"83",1.77682496289314
"84",3.46938753837097
"85",2.95016312927477
"86",2.99037704268297
"87",3.32282139408259
"88",2.36505870289364
"89",1.84601754864223
"90",2.26033400461949
"91",2.11267378185871
"92",3.02301403682432
"93",2.87848654456941
"94",2.83650669912338
"95",2.94616470174802
"96",2.13183058952957
"97",3.47357621313688
"98",1.70193759772255
"99",2.91376617413477
"100",2.93170175541287
"101",1.9760364895404
"102",3.52311184785529
"103",1.98335952519489
"104",3.81064630245765
"105",2.76781870095963
"106",1.76470970339901
