"","x"
"1",2.80046270705675
"2",2.84519303703933
"3",2.45973165705232
"4",0.497248010499279
"5",0.571586834366292
"6",2.8889798994108
"7",1.29501648239958
"8",-1.44388870386534
"9",1.72891594108654
"10",1.93745634611785
"11",1.09667043745703
"12",0.865870471871643
"13",1.10524246343966
"14",-1.2377127052471
"15",1.31522448625642
"16",3.30459632614678
"17",0.301716148487914
"18",-0.318514694364403
"19",1.20644713111935
"20",-0.995945940234552
"21",0.729261345254415
"22",0.291670474686772
"23",0.664720225880398
"24",2.70325622695972
"25",1.01963878208441
"26",0.776737142398375
"27",1.28609946322007
"28",-0.379145724997235
"29",3.00894306602578
"30",0.928966580926861
"31",0.84754682023955
"32",1.43676330267863
"33",2.1242007772181
"34",-1.81060846986848
"35",2.62996442908114
"36",1.03544063685014
"37",2.10099941724231
"38",3.55421534706866
"39",2.9307110211514
"40",-1.78976712502345
"41",0.55521341139041
"42",0.855999676964526
"43",0.586360517063096
"44",1.14847574114776
"45",2.49871155627214
"46",0.224322543233231
"47",0.707010012678342
"48",1.85665288847479
"49",-0.37470908410854
"50",-0.271610629826495
"51",-2.36516438177548
"52",0.630795222176908
"53",0.604006996560684
"54",3.43900411587165
"55",0.391917751543424
"56",2.10975884522912
"57",0.345928738497177
"58",-0.144390545105868
"59",2.57810507022679
"60",3.61165658041353
"61",0.597837820581292
"62",0.0019850900665368
"63",1.21918981420179
"64",0.127933490104104
"65",-0.206612109988762
"66",-0.196124714387007
"67",3.77316763681298
"68",3.5470715232318
"69",-0.766595922782018
"70",2.00420968032229
"71",1.8209435800644
"72",0.622210423664701
"73",-0.484495544448636
"74",1.41908801520979
"75",-0.0876409104012108
"76",1.62734073950569
"77",2.20581415679206
"78",0.363086609349796
"79",0.316659768555048
"80",1.4569094222247
"81",2.54895571319163
"82",0.141221266806788
"83",1.47841628223852
"84",1.52462575812785
"85",0.790899043372589
"86",-0.160496512888487
"87",0.780482976472002
"88",-0.591377516324465
"89",1.58834290070433
"90",2.44227111171437
"91",0.0931855485800144
"92",0.830738122255732
"93",-0.0255143401938236
"94",-1.6445535264962
"95",1.81538242419108
"96",1.70521338246964
"97",-0.107902556363799
"98",3.15563258803097
"99",2.49453653017775
"100",2.4604470177458
"101",1.34029499925799
"102",-0.545157737536219
"103",4.28562680176729
"104",3.6136951302578
"105",1.24470576580441
"106",0.508463229897138
"107",-2.0394101001734
"108",0.237538184925782
"109",2.63036737111699
"110",2.17881399890382
"111",1.34768244373225
"112",1.80169011335855
"113",0.414050979629928
"114",0.319043884258162
"115",2.00973814597275
"116",0.104685051857874
"117",1.02906856661405
"118",-0.102811244757261
"119",2.88822715370226
"120",-0.590871626167383
"121",-1.31390998545165
"122",-0.0431810234358139
"123",2.95961908383858
"124",-0.917902049506814
"125",1.67866043152485
"126",1.32666283896087
"127",0.1147422893815
"128",0.107784356483588
"129",-0.591865893799083
"130",2.85567220349938
"131",0.330738714572519
"132",1.63505851692346
"133",-0.392167163366099
"134",0.580928874724592
"135",0.949786069935971
"136",0.804512439043833
"137",1.43488174315872
"138",0.658763674529675
"139",0.182523385584354
"140",0.410980866873426
"141",1.0397349702061
"142",-0.276857013939802
"143",-0.0345955129070212
"144",2.56986335644138
"145",1.16840549248138
"146",1.38695138417064
"147",1.01335347441884
"148",0.143306051522587
"149",-1.83348799204214
"150",0.366257601165648
"151",0.722673188816114
"152",4.08815028516766
"153",-0.117734220644816
"154",0.219844466678063
"155",0.527292240555144
"156",0.67085758260751
"157",-1.09445771526026
"158",1.21345730449214
"159",1.31242000095399
"160",-0.809067156937405
"161",0.734376267123717
"162",2.02174562158113
"163",0.252850752631286
"164",-0.504788654176513
"165",2.21361800197797
"166",1.99922064658869
"167",1.66834083792087
"168",2.13026346940389
"169",1.45958350122371
"170",2.75425718377936
"171",3.06363622766893
"172",1.2440565446933
"173",0.303287416716103
"174",-0.947933357806902
"175",0.860587797598777
"176",-1.46613422546526
"177",-0.666801191674472
"178",-1.02791724436772
"179",1.40725929794886
"180",-1.64840551088086
"181",0.645433764912476
"182",-0.0400220131934246
"183",-0.0941907900155163
"184",1.80702242321495
"185",0.181076063132007
"186",0.714181611060296
"187",-0.552788303994362
"188",-0.0157016296574746
"189",-0.26492681484962
"190",1.30030009866188
"191",1.39881311353071
"192",-0.429089663656542
"193",-0.0769754980584176
"194",3.20595400353297
"195",-0.869708203537695
"196",2.02079205410476
"197",2.45692864792001
"198",1.39323221161048
"199",2.27753699167798
"200",4.81787372615806
"201",1.42945051055134
"202",1.03391806323269
"203",-0.229490155057569
"204",4.26256991343116
"205",1.08273398642683
"206",2.0406738030173
"207",-0.234143539387985
"208",0.738944549579298
